ws_gap,ws_dom,odds_min,odds_max,f1_n,f1_wr,f1_roi,f2_n,f2_wr,f2_roi,avg_roi
50,80,1.5,2.5,263,0.5399239543726235,1.7072243346007618,437,0.5377574370709383,-1.244851258581234,0.23118653800976396
60,85,2.0,4.0,118,0.4491525423728814,4.542372881355932,167,0.41916167664670656,-4.083832335329341,0.22927027301329517
60,70,1.7,3.0,227,0.5110132158590308,6.837004405286344,371,0.4501347708894879,-6.3827493261455555,0.22712753957039444
70,80,2.0,99.0,124,0.45161290322580644,6.153225806451614,176,0.4090909090909091,-5.778409090909091,0.18740835777126152
70,80,1.7,4.0,204,0.5049019607843137,6.573529411764707,301,0.45182724252491696,-6.275747508305648,0.1488909517295296
70,85,1.7,4.0,188,0.5,5.271276595744682,277,0.4584837545126354,-5.223826714801445,0.023724940471618883
70,75,1.5,3.0,278,0.539568345323741,4.37769784172662,450,0.5133333333333333,-4.495555555555556,-0.0589288569144677
50,85,2.0,4.0,121,0.4462809917355372,3.8512396694214863,172,0.4186046511627907,-3.9941860465116283,-0.07147318854507101
50,85,2.0,99.0,122,0.4426229508196721,3.0,175,0.41714285714285715,-3.165714285714285,-0.08285714285714252
70,85,1.7,99.0,188,0.5,5.271276595744682,278,0.4568345323741007,-5.5647482014388485,-0.1467358028470831
80,70,2.0,99.0,96,0.4583333333333333,4.645833333333332,139,0.4172661870503597,-5.129496402877699,-0.24183153477218333
80,70,2.0,4.0,96,0.4583333333333333,4.645833333333332,139,0.4172661870503597,-5.129496402877699,-0.24183153477218333
80,75,2.0,4.0,96,0.4583333333333333,4.645833333333332,139,0.4172661870503597,-5.129496402877699,-0.24183153477218333
80,75,2.0,99.0,96,0.4583333333333333,4.645833333333332,139,0.4172661870503597,-5.129496402877699,-0.24183153477218333
80,65,2.0,99.0,96,0.4583333333333333,4.645833333333332,139,0.4172661870503597,-5.129496402877699,-0.24183153477218333
80,65,2.0,4.0,96,0.4583333333333333,4.645833333333332,139,0.4172661870503597,-5.129496402877699,-0.24183153477218333
80,80,2.0,4.0,96,0.4583333333333333,4.645833333333332,139,0.4172661870503597,-5.129496402877699,-0.24183153477218333
80,80,2.0,99.0,96,0.4583333333333333,4.645833333333332,139,0.4172661870503597,-5.129496402877699,-0.24183153477218333
70,75,1.7,4.0,211,0.5071090047393365,7.563981042654031,318,0.44339622641509435,-8.084905660377363,-0.260462308861666
70,80,1.7,99.0,205,0.5024390243902439,6.053658536585368,302,0.4503311258278146,-6.5860927152317865,-0.2662170893232094
70,85,1.5,3.0,252,0.5396825396825397,3.6388888888888915,410,0.5170731707317073,-4.3317073170731675,-0.346409214092138
70,70,1.5,3.0,283,0.5406360424028268,4.491166077738517,455,0.5098901098901099,-5.193406593406595,-0.35112025783403933
70,65,1.5,3.0,283,0.5406360424028268,4.491166077738517,455,0.5098901098901099,-5.193406593406595,-0.35112025783403933
100,70,1.7,2.5,87,0.5402298850574713,5.977011494252875,122,0.47540983606557374,-6.868852459016393,-0.4459204823817591
100,80,1.7,2.5,87,0.5402298850574713,5.977011494252875,122,0.47540983606557374,-6.868852459016393,-0.4459204823817591
100,65,1.7,2.5,87,0.5402298850574713,5.977011494252875,122,0.47540983606557374,-6.868852459016393,-0.4459204823817591
100,75,1.7,2.5,87,0.5402298850574713,5.977011494252875,122,0.47540983606557374,-6.868852459016393,-0.4459204823817591
100,85,1.7,2.5,87,0.5402298850574713,5.977011494252875,122,0.47540983606557374,-6.868852459016393,-0.4459204823817591
60,85,2.0,99.0,119,0.44537815126050423,3.663865546218487,168,0.4166666666666667,-4.654761904761904,-0.4954481792717087
60,75,1.5,2.5,269,0.5390334572490706,1.3382899628252802,454,0.5330396475770925,-2.339207048458149,-0.5004585428164344
80,85,1.5,3.0,232,0.5474137931034483,4.258620689655176,366,0.5109289617486339,-5.461748633879779,-0.6015639721123014
80,80,1.7,99.0,170,0.5117647058823529,5.211764705882355,248,0.45564516129032256,-6.419354838709677,-0.6037950664136611
80,80,1.7,4.0,170,0.5117647058823529,5.211764705882355,248,0.45564516129032256,-6.419354838709677,-0.6037950664136611
80,70,1.7,99.0,170,0.5117647058823529,5.211764705882355,248,0.45564516129032256,-6.419354838709677,-0.6037950664136611
80,75,1.7,99.0,170,0.5117647058823529,5.211764705882355,248,0.45564516129032256,-6.419354838709677,-0.6037950664136611
80,75,1.7,4.0,170,0.5117647058823529,5.211764705882355,248,0.45564516129032256,-6.419354838709677,-0.6037950664136611
80,70,1.7,4.0,170,0.5117647058823529,5.211764705882355,248,0.45564516129032256,-6.419354838709677,-0.6037950664136611
80,65,1.7,99.0,170,0.5117647058823529,5.211764705882355,248,0.45564516129032256,-6.419354838709677,-0.6037950664136611
80,65,1.7,4.0,170,0.5117647058823529,5.211764705882355,248,0.45564516129032256,-6.419354838709677,-0.6037950664136611
100,65,1.5,3.0,136,0.5661764705882353,3.889705882352946,220,0.5318181818181819,-5.122727272727271,-0.6165106951871626
100,70,1.5,99.0,136,0.5661764705882353,3.889705882352946,220,0.5318181818181819,-5.122727272727271,-0.6165106951871626
100,80,1.5,99.0,136,0.5661764705882353,3.889705882352946,220,0.5318181818181819,-5.122727272727271,-0.6165106951871626
100,80,1.5,4.0,136,0.5661764705882353,3.889705882352946,220,0.5318181818181819,-5.122727272727271,-0.6165106951871626
100,70,1.5,4.0,136,0.5661764705882353,3.889705882352946,220,0.5318181818181819,-5.122727272727271,-0.6165106951871626
100,65,1.5,99.0,136,0.5661764705882353,3.889705882352946,220,0.5318181818181819,-5.122727272727271,-0.6165106951871626
100,80,1.5,3.0,136,0.5661764705882353,3.889705882352946,220,0.5318181818181819,-5.122727272727271,-0.6165106951871626
100,70,1.5,3.0,136,0.5661764705882353,3.889705882352946,220,0.5318181818181819,-5.122727272727271,-0.6165106951871626
100,65,1.5,4.0,136,0.5661764705882353,3.889705882352946,220,0.5318181818181819,-5.122727272727271,-0.6165106951871626
100,85,1.5,3.0,136,0.5661764705882353,3.889705882352946,220,0.5318181818181819,-5.122727272727271,-0.6165106951871626
100,75,1.5,4.0,136,0.5661764705882353,3.889705882352946,220,0.5318181818181819,-5.122727272727271,-0.6165106951871626
100,75,1.5,3.0,136,0.5661764705882353,3.889705882352946,220,0.5318181818181819,-5.122727272727271,-0.6165106951871626
100,85,1.5,99.0,136,0.5661764705882353,3.889705882352946,220,0.5318181818181819,-5.122727272727271,-0.6165106951871626
100,85,1.5,4.0,136,0.5661764705882353,3.889705882352946,220,0.5318181818181819,-5.122727272727271,-0.6165106951871626
100,75,1.5,99.0,136,0.5661764705882353,3.889705882352946,220,0.5318181818181819,-5.122727272727271,-0.6165106951871626
50,65,1.7,3.0,255,0.4980392156862745,4.470588235294118,436,0.4518348623853211,-5.704128440366975,-0.6167701025364285
90,65,1.5,3.0,181,0.5469613259668509,1.6685082872928179,290,0.5344827586206896,-2.9275862068965495,-0.6295389598018658
90,80,1.5,3.0,181,0.5469613259668509,1.6685082872928179,290,0.5344827586206896,-2.9275862068965495,-0.6295389598018658
90,75,1.5,3.0,181,0.5469613259668509,1.6685082872928179,290,0.5344827586206896,-2.9275862068965495,-0.6295389598018658
90,70,1.5,3.0,181,0.5469613259668509,1.6685082872928179,290,0.5344827586206896,-2.9275862068965495,-0.6295389598018658
90,85,1.5,3.0,181,0.5469613259668509,1.6685082872928179,290,0.5344827586206896,-2.9275862068965495,-0.6295389598018658
50,75,1.5,2.5,282,0.5390070921985816,1.241134751773052,467,0.5310492505353319,-2.511777301927193,-0.6353212750770705
70,75,1.7,99.0,212,0.5047169811320755,7.056603773584907,319,0.44200626959247646,-8.373040752351098,-0.6582184893830956
50,75,2.0,99.0,150,0.43333333333333335,3.886666666666668,240,0.3958333333333333,-5.295833333333333,-0.7045833333333327
50,80,1.5,3.0,289,0.5259515570934256,1.9342560553633248,481,0.5135135135135135,-3.3492723492723475,-0.7075081469545114
60,65,1.7,3.0,237,0.5063291139240507,5.999999999999999,387,0.4444444444444444,-7.527131782945739,-0.76356589147287
50,75,2.0,4.0,148,0.4391891891891892,5.29054054054054,234,0.3974358974358974,-6.854700854700857,-0.7820801570801583
60,80,1.5,3.0,283,0.5265017667844523,2.109540636042404,469,0.5138592750533049,-3.6993603411513845,-0.7949098525544902
70,65,1.7,4.0,213,0.5070422535211268,7.610328638497653,322,0.43788819875776397,-9.22670807453416,-0.8081897180182538
70,70,1.7,4.0,213,0.5070422535211268,7.610328638497653,322,0.43788819875776397,-9.22670807453416,-0.8081897180182538
50,85,1.5,3.0,263,0.532319391634981,2.239543726235743,431,0.5174013921113689,-3.9512761020881677,-0.8558661879262124
60,85,1.5,3.0,258,0.5310077519379846,2.042635658914729,426,0.5187793427230047,-3.985915492957745,-0.971639917021508
90,70,1.7,99.0,125,0.512,2.6800000000000006,184,0.4673913043478261,-4.744565217391304,-1.0322826086956516
90,70,1.7,4.0,125,0.512,2.6800000000000006,184,0.4673913043478261,-4.744565217391304,-1.0322826086956516
90,85,1.7,4.0,125,0.512,2.6800000000000006,184,0.4673913043478261,-4.744565217391304,-1.0322826086956516
90,85,1.7,99.0,125,0.512,2.6800000000000006,184,0.4673913043478261,-4.744565217391304,-1.0322826086956516
90,65,1.7,4.0,125,0.512,2.6800000000000006,184,0.4673913043478261,-4.744565217391304,-1.0322826086956516
90,75,1.7,99.0,125,0.512,2.6800000000000006,184,0.4673913043478261,-4.744565217391304,-1.0322826086956516
90,75,1.7,4.0,125,0.512,2.6800000000000006,184,0.4673913043478261,-4.744565217391304,-1.0322826086956516
90,65,1.7,99.0,125,0.512,2.6800000000000006,184,0.4673913043478261,-4.744565217391304,-1.0322826086956516
90,80,1.7,4.0,125,0.512,2.6800000000000006,184,0.4673913043478261,-4.744565217391304,-1.0322826086956516
90,80,1.7,99.0,125,0.512,2.6800000000000006,184,0.4673913043478261,-4.744565217391304,-1.0322826086956516
80,65,1.5,3.0,238,0.5462184873949579,3.8361344537815145,370,0.5081081081081081,-5.970270270270269,-1.067067908244377
80,70,1.5,3.0,238,0.5462184873949579,3.8361344537815145,370,0.5081081081081081,-5.970270270270269,-1.067067908244377
80,75,1.5,3.0,238,0.5462184873949579,3.8361344537815145,370,0.5081081081081081,-5.970270270270269,-1.067067908244377
80,80,1.5,3.0,238,0.5462184873949579,3.8361344537815145,370,0.5081081081081081,-5.970270270270269,-1.067067908244377
50,80,2.0,99.0,138,0.427536231884058,0.565217391304347,213,0.4084507042253521,-2.7840375586854456,-1.1094100836905492
50,65,1.7,99.0,287,0.47735191637630664,4.878048780487806,486,0.4279835390946502,-7.271604938271606,-1.1967780788919002
70,65,1.7,99.0,214,0.5046728971962616,7.10747663551402,323,0.43653250773993807,-9.507739938080501,-1.2001316512832405
70,70,1.7,99.0,214,0.5046728971962616,7.10747663551402,323,0.43653250773993807,-9.507739938080501,-1.2001316512832405
60,70,1.5,2.5,285,0.5333333333333333,0.08070175438596537,482,0.5311203319502075,-2.6058091286307024,-1.2625536871223686
50,65,1.7,4.0,282,0.48226950354609927,5.1418439716312045,478,0.4309623430962343,-7.671548117154813,-1.2648520727618044
100,75,1.5,2.5,135,0.562962962962963,2.5111111111111137,214,0.5373831775700935,-5.079439252336446,-1.284164070612666
100,80,1.5,2.5,135,0.562962962962963,2.5111111111111137,214,0.5373831775700935,-5.079439252336446,-1.284164070612666
100,85,1.5,2.5,135,0.562962962962963,2.5111111111111137,214,0.5373831775700935,-5.079439252336446,-1.284164070612666
100,70,1.5,2.5,135,0.562962962962963,2.5111111111111137,214,0.5373831775700935,-5.079439252336446,-1.284164070612666
100,65,1.5,2.5,135,0.562962962962963,2.5111111111111137,214,0.5373831775700935,-5.079439252336446,-1.284164070612666
60,75,2.0,4.0,142,0.44366197183098594,6.42957746478873,221,0.3891402714932127,-9.113122171945703,-1.3417723535784862
60,85,1.7,4.0,194,0.4896907216494845,3.0979381443298966,290,0.45517241379310347,-5.900000000000002,-1.4010309278350528
50,80,2.0,4.0,136,0.4338235294117647,2.044117647058822,208,0.40865384615384615,-4.932692307692307,-1.4442873303167423
50,70,1.5,2.5,303,0.528052805280528,-0.9966996699669941,507,0.5325443786982249,-2.0256410256410247,-1.5111703478040095
60,80,2.0,4.0,133,0.43609022556390975,2.616541353383459,199,0.40703517587939697,-5.658291457286431,-1.520875051951486
50,75,1.5,3.0,314,0.5222929936305732,1.273885350318472,522,0.5057471264367817,-4.344827586206895,-1.5354711179442115
50,70,1.7,99.0,265,0.47924528301886793,3.6792452830188687,441,0.4308390022675737,-6.750566893424044,-1.5356608052025877
60,75,2.0,99.0,144,0.4375,4.951388888888889,224,0.38839285714285715,-8.098214285714286,-1.5734126984126986
60,70,1.7,4.0,247,0.4898785425101215,5.008097165991904,404,0.4306930693069307,-8.163366336633667,-1.5776345853208813
60,65,1.7,4.0,258,0.4883720930232558,5.220930232558139,424,0.4268867924528302,-8.47405660377359,-1.6265631856077256
90,85,1.5,4.0,185,0.5351351351351351,-0.5297297297297286,293,0.5324232081911263,-2.7610921501706454,-1.645410939950187
90,85,1.5,99.0,185,0.5351351351351351,-0.5297297297297286,293,0.5324232081911263,-2.7610921501706454,-1.645410939950187
90,75,1.5,4.0,185,0.5351351351351351,-0.5297297297297286,293,0.5324232081911263,-2.7610921501706454,-1.645410939950187
90,80,1.5,99.0,185,0.5351351351351351,-0.5297297297297286,293,0.5324232081911263,-2.7610921501706454,-1.645410939950187
90,80,1.5,4.0,185,0.5351351351351351,-0.5297297297297286,293,0.5324232081911263,-2.7610921501706454,-1.645410939950187
90,75,1.5,99.0,185,0.5351351351351351,-0.5297297297297286,293,0.5324232081911263,-2.7610921501706454,-1.645410939950187
90,70,1.5,99.0,185,0.5351351351351351,-0.5297297297297286,293,0.5324232081911263,-2.7610921501706454,-1.645410939950187
90,70,1.5,4.0,185,0.5351351351351351,-0.5297297297297286,293,0.5324232081911263,-2.7610921501706454,-1.645410939950187
90,65,1.5,99.0,185,0.5351351351351351,-0.5297297297297286,293,0.5324232081911263,-2.7610921501706454,-1.645410939950187
90,65,1.5,4.0,185,0.5351351351351351,-0.5297297297297286,293,0.5324232081911263,-2.7610921501706454,-1.645410939950187
60,75,1.5,3.0,301,0.521594684385382,1.3621262458471783,503,0.5069582504970179,-4.775347912524849,-1.7066108333388352
60,80,2.0,99.0,135,0.42962962962962964,1.0962962962962963,202,0.40594059405940597,-4.584158415841585,-1.743931059772644
50,70,1.7,4.0,261,0.4827586206896552,3.544061302681993,433,0.4341801385681293,-7.182448036951507,-1.8191933671347569
60,85,1.7,99.0,195,0.48717948717948717,2.569230769230768,291,0.4536082474226804,-6.2233676975945045,-1.8270684641818682
60,70,1.7,99.0,249,0.4859437751004016,4.164658634538152,408,0.42892156862745096,-7.838235294117651,-1.8367883297897496
60,65,1.7,99.0,260,0.4846153846153846,4.41153846153846,428,0.4252336448598131,-8.161214953271035,-1.8748382458662873
70,85,1.5,4.0,265,0.5207547169811321,1.0452830188679254,420,0.5095238095238095,-4.9428571428571395,-1.948787061994607
60,80,1.7,4.0,218,0.48623853211009177,2.8027522935779823,330,0.44545454545454544,-6.742424242424241,-1.9698359744231295
50,85,1.7,4.0,198,0.48484848484848486,2.176767676767677,296,0.4527027027027027,-6.135135135135136,-1.9791837291837295
50,85,1.7,99.0,199,0.4824120603015075,1.6633165829145733,299,0.451505016722408,-5.628762541806022,-1.9827229794457244
70,85,1.5,99.0,265,0.5207547169811321,1.0452830188679254,421,0.5083135391923991,-5.168646080760092,-2.061681530946083
60,80,1.7,99.0,220,0.4818181818181818,1.8681818181818188,333,0.4444444444444444,-6.08108108108108,-2.1064496314496304
60,65,1.5,2.5,295,0.5288135593220339,-0.7322033898305084,498,0.5261044176706827,-3.495983935742973,-2.1140936627867406
70,80,1.5,4.0,285,0.519298245614035,1.3578947368421066,452,0.504424778761062,-5.621681415929203,-2.131893339543548
80,85,1.5,99.0,237,0.5358649789029536,2.0590717299578056,374,0.5026737967914439,-6.574866310160424,-2.257897290101309
80,85,1.5,4.0,237,0.5358649789029536,2.0590717299578056,374,0.5026737967914439,-6.574866310160424,-2.257897290101309
50,70,1.5,3.0,338,0.514792899408284,-0.08875739644970193,572,0.5034965034965035,-4.43006993006993,-2.259413663259816
50,80,1.7,99.0,225,0.47555555555555556,0.6266666666666657,345,0.4434782608695652,-5.194202898550724,-2.283768115942029
70,80,1.5,99.0,286,0.5174825174825175,1.0034965034965049,453,0.5033112582781457,-5.830022075055188,-2.4132627857793416
60,70,1.5,3.0,319,0.5172413793103449,0.42319749216301017,540,0.5018518518518519,-5.385185185185184,-2.4809938465110872
50,80,1.7,4.0,223,0.4798206278026906,1.5291479820627794,340,0.4441176470588235,-6.544117647058825,-2.507484832498023
70,75,1.5,4.0,294,0.5204081632653061,2.0306122448979607,470,0.4957446808510638,-7.070212765957451,-2.5198002605297454
60,85,1.5,4.0,271,0.5129151291512916,-0.4169741697416962,437,0.5102974828375286,-4.80091533180778,-2.608944750774738
60,75,1.7,4.0,235,0.4851063829787234,3.897872340425531,367,0.4332425068119891,-9.152588555858316,-2.6273581077163923
60,75,1.7,99.0,237,0.4810126582278481,3.021097046413503,370,0.43243243243243246,-8.537837837837843,-2.75837039571217
50,85,1.5,4.0,277,0.5126353790613718,-0.5451263537906128,443,0.5079006772009029,-4.972911963882616,-2.7590191588366144
70,70,1.5,4.0,299,0.5217391304347826,2.177257525083613,475,0.4926315789473684,-7.711578947368423,-2.767160711142405
70,65,1.5,4.0,299,0.5217391304347826,2.177257525083613,475,0.4926315789473684,-7.711578947368423,-2.767160711142405
50,85,1.5,99.0,278,0.5107913669064749,-0.9028776978417246,446,0.5067264573991032,-4.6412556053811596,-2.772066651611442
70,75,1.5,99.0,295,0.5186440677966102,1.6847457627118663,471,0.49469214437367304,-7.267515923566884,-2.7913850804275087
50,75,1.7,99.0,246,0.47560975609756095,1.8658536585365846,389,0.4318766066838046,-7.496143958868898,-2.8151451501661566
50,75,1.7,4.0,244,0.47950819672131145,2.7008196721311473,383,0.43342036553524804,-8.483028720626635,-2.891104524247744
60,85,1.5,99.0,272,0.5110294117647058,-0.7830882352941151,438,0.5091324200913242,-5.018264840182648,-2.9006765377383816
50,65,1.5,2.5,323,0.5170278637770898,-2.9535603715170264,545,0.5266055045871559,-2.957798165137614,-2.9556792683273203
80,75,1.5,99.0,244,0.5327868852459017,1.282786885245903,379,0.49868073878627966,-7.30606860158311,-3.0116408581686036
80,70,1.5,4.0,244,0.5327868852459017,1.282786885245903,379,0.49868073878627966,-7.30606860158311,-3.0116408581686036
80,75,1.5,4.0,244,0.5327868852459017,1.282786885245903,379,0.49868073878627966,-7.30606860158311,-3.0116408581686036
80,65,1.5,99.0,244,0.5327868852459017,1.282786885245903,379,0.49868073878627966,-7.30606860158311,-3.0116408581686036
80,65,1.5,4.0,244,0.5327868852459017,1.282786885245903,379,0.49868073878627966,-7.30606860158311,-3.0116408581686036
80,80,1.5,4.0,244,0.5327868852459017,1.282786885245903,379,0.49868073878627966,-7.30606860158311,-3.0116408581686036
80,80,1.5,99.0,244,0.5327868852459017,1.282786885245903,379,0.49868073878627966,-7.30606860158311,-3.0116408581686036
80,70,1.5,99.0,244,0.5327868852459017,1.282786885245903,379,0.49868073878627966,-7.30606860158311,-3.0116408581686036
70,70,1.5,99.0,300,0.52,1.8366666666666673,476,0.49159663865546216,-7.90546218487395,-3.0343977591036415
70,65,1.5,99.0,300,0.52,1.8366666666666673,476,0.49159663865546216,-7.90546218487395,-3.0343977591036415
60,65,1.5,3.0,330,0.5151515151515151,0.17575757575757747,560,0.49642857142857144,-6.308928571428574,-3.066585497835498
50,80,1.5,99.0,309,0.49838187702265374,-2.5275080906148863,504,0.498015873015873,-4.519841269841271,-3.5236746802280785
60,80,1.5,4.0,300,0.5033333333333333,-1.4766666666666661,486,0.5,-5.627572016460907,-3.5521193415637864
60,65,1.5,4.0,351,0.5014245014245015,-0.04843304843305012,597,0.4807370184254606,-7.056951423785596,-3.5526922361093227
50,70,1.5,99.0,363,0.49586776859504134,-1.0881542699724511,617,0.4813614262560778,-6.047001620745545,-3.5675779453589977
50,65,1.5,3.0,359,0.5069637883008357,-1.4484679665738125,620,0.49516129032258066,-5.740322580645159,-3.5943952736094857
60,70,1.5,4.0,339,0.5014749262536873,-0.5309734513274337,573,0.4851657940663176,-6.69808027923211,-3.614526865279772
60,80,1.5,99.0,302,0.5,-2.1291390728476807,489,0.49897750511247446,-5.184049079754602,-3.6565940763011415
50,80,1.5,4.0,307,0.501628664495114,-1.8925081433224757,499,0.49899799599198397,-5.432865731462927,-3.6626869373927016
60,65,1.5,99.0,353,0.4985835694050991,-0.6147308781869693,601,0.47920133111480867,-6.843594009983366,-3.7291624440851674
50,65,1.5,99.0,391,0.49104859335038364,-0.6649616368286443,670,0.4746268656716418,-6.874626865671643,-3.7697942512501434
50,70,1.5,4.0,359,0.4986072423398329,-1.2395543175487433,609,0.48440065681444994,-6.344827586206899,-3.7921909518778207
60,70,1.5,99.0,341,0.49853372434017595,-1.1143695014662751,577,0.48353552859618715,-6.478336221837094,-3.796352861651685
50,75,1.5,99.0,336,0.5,-1.3095238095238038,554,0.4855595667870036,-6.362815884476536,-3.83616984700017
50,65,1.5,4.0,386,0.4948186528497409,-0.5440414507772023,662,0.4773413897280967,-7.158610271903326,-3.851325861340264
50,75,1.5,4.0,334,0.5029940119760479,-0.7185628742514928,548,0.48722627737226276,-7.040145985401465,-3.879354429826479
60,75,1.5,4.0,320,0.503125,-0.406249999999999,528,0.48863636363636365,-7.37121212121212,-3.8887310606060597
60,75,1.5,99.0,322,0.5,-1.0248447204968933,531,0.487758945386064,-6.952919020715638,-3.9888818706062654
